# r		Calculated_y(r)		Exact_y(r)
2.947305		0.154660		0.154677
2.963305		0.153030		0.153049
2.979304		0.151413		0.151433
2.995304		0.149809		0.149829
3.011304		0.148217		0.148239
3.027304		0.146638		0.146661
3.043304		0.145072		0.145096
3.059303		0.143519		0.143544
3.075303		0.141978		0.142004
3.091303		0.140450		0.140477
3.107303		0.138935		0.138963
3.123303		0.137432		0.137461
3.139302		0.135942		0.135973
3.155302		0.134465		0.134496
3.171302		0.133000		0.133033
3.187302		0.131548		0.131582
3.203302		0.130109		0.130143
3.219301		0.128682		0.128717
3.235301		0.127267		0.127304
3.251301		0.125865		0.125903
3.267301		0.124475		0.124514
3.283301		0.123098		0.123138
3.299300		0.121733		0.121774
3.315300		0.120380		0.120422
3.331300		0.119039		0.119083
3.347300		0.117711		0.117755
3.363300		0.116395		0.116440
3.379299		0.115090		0.115137
3.395299		0.113798		0.113846
3.411299		0.112518		0.112567
3.427299		0.111250		0.111300
3.443299		0.109993		0.110045
3.459298		0.108749		0.108801
3.475298		0.107516		0.107570
3.491298		0.106295		0.106349
3.507298		0.105085		0.105141
3.523298		0.103887		0.103944
3.539297		0.102700		0.102759
3.555297		0.101525		0.101585
3.571297		0.100362		0.100423
3.587297		0.099209		0.099271
3.603297		0.098068		0.098131
3.619296		0.096938		0.097003
3.635296		0.095819		0.095885
3.651296		0.094711		0.094778
3.667296		0.093614		0.093683
3.683296		0.092528		0.092598
3.699295		0.091453		0.091524
3.715295		0.090389		0.090461
3.731295		0.089335		0.089408
3.747295		0.088292		0.088367
3.763295		0.087259		0.087335
3.779294		0.086237		0.086315
3.795294		0.085225		0.085304
3.811294		0.084224		0.084304
3.827294		0.083232		0.083314
3.843294		0.082251		0.082335
3.859293		0.081281		0.081365
3.875293		0.080320		0.080406
3.891293		0.079369		0.079456
3.907293		0.078428		0.078516
3.923293		0.077496		0.077587
3.939292		0.076575		0.076666
3.955292		0.075663		0.075756
3.971292		0.074760		0.074855
3.987292		0.073868		0.073964
4.003292		0.072984		0.073082
4.019291		0.072110		0.072209
4.035291		0.071245		0.071346
4.051291		0.070390		0.070492
4.067291		0.069543		0.069647
4.083291		0.068706		0.068811
4.099290		0.067877		0.067984
4.115290		0.067058		0.067166
4.131290		0.066247		0.066357
4.147290		0.065445		0.065557
4.163290		0.064652		0.064765
4.179289		0.063867		0.063982
4.195289		0.063091		0.063208
4.211289		0.062323		0.062442
4.227289		0.061564		0.061684
4.243289		0.060813		0.060935
4.259288		0.060070		0.060194
4.275288		0.059335		0.059461
4.291288		0.058609		0.058736
4.307288		0.057890		0.058019
4.323288		0.057179		0.057310
4.339287		0.056477		0.056610
4.355287		0.055782		0.055916
4.371287		0.055094		0.055231
4.387287		0.054415		0.054553
4.403287		0.053743		0.053883
4.419286		0.053078		0.053221
4.435286		0.052421		0.052566
4.451286		0.051772		0.051918
4.467286		0.051129		0.051277
4.483286		0.050494		0.050644
4.499285		0.049866		0.050018
4.515285		0.049245		0.049399
4.531285		0.048631		0.048788
4.547285		0.048024		0.048183
4.563285		0.047424		0.047585
4.579284		0.046831		0.046994
4.595284		0.046244		0.046409
4.611284		0.045664		0.045832
4.627284		0.045091		0.045261
4.643284		0.044525		0.044696
4.659283		0.043964		0.044139
4.675283		0.043411		0.043587
4.691283		0.042863		0.043042
4.707283		0.042322		0.042503
4.723283		0.041787		0.041971
4.739282		0.041259		0.041445
4.755282		0.040736		0.040925
4.771282		0.040219		0.040410
4.787282		0.039709		0.039902
4.803282		0.039204		0.039400
4.819281		0.038705		0.038904
4.835281		0.038212		0.038414
4.851281		0.037725		0.037929
4.867281		0.037244		0.037450
4.883281		0.036768		0.036977
4.899280		0.036297		0.036509
4.915280		0.035832		0.036047
4.931280		0.035373		0.035590
4.947280		0.034919		0.035139
4.963280		0.034470		0.034693
4.979279		0.034027		0.034253
4.995279		0.033588		0.033817
5.011279		0.033155		0.033387
5.027279		0.032727		0.032962
5.043279		0.032304		0.032542
5.059278		0.031886		0.032127
5.075278		0.031473		0.031717
5.091278		0.031065		0.031312
5.107278		0.030662		0.030912
5.123278		0.030263		0.030517
5.139277		0.029869		0.030126
5.155277		0.029480		0.029740
5.171277		0.029095		0.029359
5.187277		0.028715		0.028982
5.203277		0.028340		0.028610
5.219276		0.027969		0.028243
5.235276		0.027602		0.027880
5.251276		0.027240		0.027521
5.267276		0.026882		0.027167
5.283276		0.026528		0.026817
5.299275		0.026179		0.026471
5.315275		0.025834		0.026129
5.331275		0.025493		0.025792
5.347275		0.025156		0.025459
5.363275		0.024823		0.025130
5.379274		0.024494		0.024805
5.395274		0.024168		0.024484
5.411274		0.023847		0.024166
5.427274		0.023530		0.023853
5.443274		0.023216		0.023544
5.459273		0.022907		0.023238
5.475273		0.022600		0.022936
5.491273		0.022298		0.022638
5.507273		0.021999		0.022344
5.523273		0.021704		0.022053
5.539272		0.021412		0.021766
5.555272		0.021124		0.021482
5.571272		0.020840		0.021202
5.587272		0.020558		0.020926
5.603272		0.020280		0.020652
5.619271		0.020006		0.020383
5.635271		0.019735		0.020116
5.651271		0.019467		0.019853
5.667271		0.019202		0.019593
5.683271		0.018940		0.019337
5.699270		0.018682		0.019083
5.715270		0.018427		0.018833
5.731270		0.018174		0.018586
5.747270		0.017925		0.018342
5.763270		0.017679		0.018101
5.779269		0.017435		0.017864
5.795269		0.017195		0.017629
5.811269		0.016958		0.017397
5.827269		0.016723		0.017168
5.843269		0.016491		0.016942
5.859268		0.016262		0.016718
5.875268		0.016036		0.016498
5.891268		0.015812		0.016280
5.907268		0.015591		0.016065
5.923268		0.015373		0.015853
5.939267		0.015157		0.015644
5.955267		0.014944		0.015437
5.971267		0.014733		0.015233
5.987267		0.014525		0.015031
6.003267		0.014320		0.014832
6.019266		0.014117		0.014636
6.035266		0.013916		0.014442
6.051266		0.013717		0.014250
6.067266		0.013521		0.014061
6.083266		0.013328		0.013874
6.099265		0.013136		0.013690
6.115265		0.012947		0.013508
6.131265		0.012760		0.013328
6.147265		0.012576		0.013151
6.163265		0.012393		0.012976
6.179264		0.012213		0.012803
6.195264		0.012034		0.012633
6.211264		0.011858		0.012464
6.227264		0.011684		0.012298
6.243264		0.011512		0.012134
6.259263		0.011342		0.011972
6.275263		0.011174		0.011812
6.291263		0.011008		0.011654
6.307263		0.010843		0.011498
6.323263		0.010681		0.011344
6.339262		0.010520		0.011193
6.355262		0.010362		0.011043
6.371262		0.010205		0.010895
6.387262		0.010050		0.010749
6.403262		0.009897		0.010605
6.419261		0.009745		0.010462
