-1.2 1
-0.989453 1.08594
-0.772346 0.570593
-0.741285 0.518425
-0.463166 0.14172
-0.497594 0.267291
-0.381973 0.13391
-0.304744 0.0582868
-0.261661 0.0361395
-0.123366 0.00136237
-0.03112 -0.0311502
0.129833 -0.0155063
0.177476 0.0583162
0.351727 0.0905162
0.293374 0.0880287
0.355927 0.119164
0.460458 0.181831
0.440927 0.181453
0.483245 0.228486
0.63605 0.378349
0.60394 0.361697
0.65797 0.429055
0.752769 0.550489
0.763358 0.576814
0.847793 0.710312
0.88269 0.77631
0.95002 0.893426
0.946502 0.896482
0.970228 0.94083
0.99787 0.994075
0.994765 0.989326
0.998364 0.996708
0.99993 0.999854
0.99999 0.99998
0.999991 0.999982
