2 0.00181818
3 0.008
4 0.0133333
5 0.0133333
6 0.015
7 0.0175
8 0.0166667
9 0.02
10 0.022
11 0.028
12 0.03
13 0.028
14 0.054
15 0.032
16 0.036
17 0.04
18 0.045
19 0.045
20 0.045
21 0.05
22 0.065
23 0.06
24 0.06
25 0.065
26 0.075
27 0.075
28 0.085
29 0.085
30 0.085
31 0.1
32 0.105
