-0.270845 -0.923039
-0.270866 -0.923049
-0.271876 -0.923327
-0.319473 -0.933112
-2.54072 -1.34072
-3.92594 -2.27057
-4.38542 -3.80305
-3.47653 -3.0942
-3.71865 -3.20871
-3.78686 -3.3077
-3.78104 -3.28076
-3.77869 -3.28314
-3.77934 -3.28322
-3.77931 -3.28318
-3.77931 -3.28319
