-1.2 1
-0.989453 1.08594
-0.782291 0.566534
-0.786546 0.589115
-0.761416 0.600654
-0.657782 0.373013
-0.620645 0.396319
-0.483399 0.177285
1.25039 1.58703
1.26101 1.57564
1.25621 1.57946
1.25658 1.57891
1.25511 1.5779
1.25589 1.57739
1.25258 1.57235
1.25375 1.57168
1.24787 1.56138
1.24944 1.56056
1.23856 1.53997
1.24097 1.53881
1.2212 1.49822
1.22002 1.49568
1.22304 1.49427
1.18675 1.41779
1.11608 1.26081
1.12247 1.25785
1.07892 1.16644
1.02184 1.04002
1.03426 1.06928
1.01926 1.03739
1.0123 1.02376
1.00374 1.00737
0.999993 0.999909
1.0003 1.00062
1.00002 1.00003
0.999992 0.999984
