0 1 0
0.055651 0.998452 -0.0556223
0.111007 0.993845 -0.110779
0.166334 0.986198 -0.165568
0.221657 0.975534 -0.219847
0.276981 0.961885 -0.273453
0.332304 0.945293 -0.326222
0.387627 0.925808 -0.377993
0.442951 0.903491 -0.428607
0.498274 0.878409 -0.47791
0.553598 0.850639 -0.525751
0.608921 0.820266 -0.571983
0.664244 0.787383 -0.616464
0.719568 0.752091 -0.65906
0.774891 0.714497 -0.699638
0.830214 0.674718 -0.738076
0.885538 0.632873 -0.774255
0.940861 0.589092 -0.808066
0.996184 0.543509 -0.839403
1.05151 0.496263 -0.868172
1.10683 0.447498 -0.894285
1.16215 0.397363 -0.917661
1.21748 0.346013 -0.93823
1.2728 0.293604 -0.955927
1.32812 0.240297 -0.970699
1.38345 0.186254 -0.982502
1.43877 0.131642 -0.991297
1.49409 0.0766265 -0.99706
1.54942 0.0213767 -0.999771
1.60474 -0.0339386 -0.999424
1.66006 -0.0891499 -0.996018
1.71539 -0.144089 -0.989565
1.77071 -0.198586 -0.980083
1.82603 -0.252476 -0.967603
1.88136 -0.305594 -0.952162
1.93668 -0.357776 -0.933807
1.992 -0.408864 -0.912595
2.04733 -0.4587 -0.888591
2.10265 -0.507133 -0.861868
2.15798 -0.554014 -0.832507
2.2133 -0.5992 -0.800599
2.26862 -0.642553 -0.766241
2.32395 -0.683939 -0.729539
2.37927 -0.723233 -0.690604
2.43459 -0.760313 -0.649556
2.48992 -0.795068 -0.606521
2.54524 -0.827389 -0.56163
2.60056 -0.857178 -0.51502
2.65589 -0.884345 -0.466834
2.71121 -0.908806 -0.41722
2.76653 -0.930485 -0.366329
2.82186 -0.949318 -0.314317
2.87718 -0.965246 -0.261344
2.9325 -0.97822 -0.20757
2.98783 -0.988201 -0.153162
3.04315 -0.995158 -0.0982849
3.09847 -0.99907 -0.0431071
3.1538 -0.999926 0.0122026
3.20912 -0.997721 0.067475
3.26444 -0.992463 0.122541
3.31977 -0.984169 0.177232
3.37509 -0.972863 0.23138
3.43041 -0.958581 0.284821
3.48574 -0.941365 0.33739
3.54106 -0.921269 0.388927
3.59638 -0.898353 0.439273
3.65171 -0.872689 0.488276
3.70703 -0.844355 0.535784
3.76235 -0.813437 0.581653
3.81768 -0.78003 0.625743
3.873 -0.744236 0.667917
3.92832 -0.706164 0.708048
3.98365 -0.665932 0.746012
4.03897 -0.623663 0.781694
4.09429 -0.579485 0.814983
4.14962 -0.533534 0.845779
4.20494 -0.48595 0.873987
4.26026 -0.436879 0.89952
4.31559 -0.386472 0.922301
4.37091 -0.334881 0.94226
4.42623 -0.282267 0.959336
4.48156 -0.228788 0.973476
4.53688 -0.17461 0.984638
4.5922 -0.119897 0.992786
4.64753 -0.0648172 0.997897
4.70285 -0.00953913 0.999955
4.75817 0.0457681 0.998952
4.8135 0.100935 0.994893
4.86882 0.155794 0.98779
4.92414 0.210175 0.977664
4.97947 0.263914 0.964546
5.03479 0.316845 0.948477
5.09011 0.368806 0.929506
5.14544 0.419639 0.907691
5.20076 0.469188 0.883098
5.25608 0.517301 0.855803
5.31141 0.563831 0.82589
5.36673 0.608637 0.793449
5.42205 0.651579 0.758581
5.47738 0.692528 0.721391
5.5327 0.731358 0.681994
5.58802 0.76795 0.64051
5.64335 0.802192 0.597066
5.69867 0.83398 0.551795
5.75399 0.863215 0.504836
5.80932 0.88981 0.456332
5.86464 0.913681 0.406431
5.91996 0.934757 0.355288
5.97529 0.952973 0.303056
6.03061 0.968272 0.249898
6.08593 0.980609 0.195975
6.14126 0.989945 0.141452
6.19658 0.996252 0.0864966
6.2519 0.999511 0.0312764
6.30723 0.999711 -0.0240396
6.36255 0.996852 -0.079282
6.41787 0.990943 -0.134282
6.4732 0.982002 -0.188871
6.52852 0.970056 -0.242882
6.58384 0.955142 -0.296149
6.63917 0.937305 -0.348511
6.69449 0.9166 -0.399806
6.74981 0.89309 -0.449878
6.80514 0.866848 -0.498573
6.86046 0.837953 -0.545743
6.91578 0.806494 -0.591243
6.97111 0.772567 -0.634933
7.02643 0.736276 -0.676681
7.08175 0.697733 -0.716358
7.13708 0.657054 -0.753844
7.1924 0.614365 -0.789022
7.24772 0.569796 -0.821786
7.30305 0.523483 -0.852036
7.35837 0.475569 -0.879679
7.41369 0.426199 -0.904629
7.46902 0.375526 -0.926812
7.52434 0.323703 -0.946159
7.57966 0.27089 -0.96261
7.63499 0.217247 -0.976117
7.69031 0.162941 -0.986636
7.74563 0.108135 -0.994136
7.80096 0.0529988 -0.998595
7.85628 -0.00229973 -0.999997
7.9116 -0.0575912 -0.99834
7.96693 -0.112706 -0.993628
8.02225 -0.167477 -0.985876
8.07757 -0.221735 -0.975107
8.1329 -0.275314 -0.961354
8.18822 -0.328051 -0.94466
8.24354 -0.379784 -0.925075
8.29887 -0.430356 -0.902659
8.35419 -0.47961 -0.877482
8.40951 -0.527397 -0.849619
8.46484 -0.573569 -0.819157
8.52016 -0.617987 -0.786188
8.57549 -0.660514 -0.750814
8.63081 -0.70102 -0.713142
8.68613 -0.739381 -0.673288
8.74146 -0.775479 -0.631373
8.79678 -0.809205 -0.587527
8.8521 -0.840454 -0.541883
8.90743 -0.869132 -0.494581
8.96275 -0.89515 -0.445766
9.01807 -0.918429 -0.395586
9.0734 -0.938898 -0.344196
9.12872 -0.956494 -0.291753
9.18404 -0.971163 -0.238417
9.23937 -0.98286 -0.184352
9.29469 -0.99155 -0.129723
9.35001 -0.997206 -0.0746962
9.40534 -0.999811 -0.0194412
9.46066 -0.999356 0.0358732
9.51598 -0.995844 0.0910779
9.57131 -0.989284 0.146004
9.62663 -0.979697 0.200483
9.68195 -0.967113 0.254349
9.73728 -0.951569 0.307436
9.7926 -0.933113 0.359583
9.84792 -0.911802 0.41063
9.90325 -0.887701 0.46042
9.95857 -0.860884 0.508801
10.0139 -0.831433 0.555625
10.0692 -0.799438 0.600749
10.1245 -0.764996 0.644035
10.1799 -0.728214 0.68535
10.2352 -0.689203 0.724568
10.2905 -0.648083 0.761569
10.3458 -0.604981 0.79624
10.4012 -0.560027 0.828474
10.4565 -0.513359 0.858174
10.5118 -0.465121 0.885247
10.5671 -0.41546 0.909612
10.6224 -0.364527 0.931193
10.6778 -0.312479 0.949925
10.7331 -0.259475 0.96575
10.7884 -0.205676 0.97862
10.8437 -0.151249 0.988496
10.8991 -0.0963582 0.995347
10.9544 -0.041173 0.999152
11.0097 0.0141383 0.9999
11.065 0.0694063 0.997588
11.1204 0.124462 0.992224
11.1757 0.179137 0.983824
11.231 0.233263 0.972414
11.2863 0.286676 0.958028
11.3417 0.339212 0.94071
11.397 0.39071 0.920514
11.4523 0.441012 0.897501
11.5076 0.489964 0.871742
11.5629 0.537418 0.843316
11.6183 0.583227 0.812309
11.6736 0.627251 0.778817
11.7289 0.669357 0.742941
11.7842 0.709414 0.704792
11.8396 0.7473 0.664487
11.8949 0.782899 0.622148
11.9502 0.816103 0.577906
12.0055 0.84681 0.531895
12.0609 0.874926 0.484257
12.1162 0.900364 0.435137
12.1715 0.923048 0.384685
12.2268 0.942907 0.333057
12.2822 0.959881 0.280409
12.3375 0.973917 0.226903
12.3928 0.984974 0.172703
12.4481 0.993017 0.117975
12.5034 0.998021 0.0628853
12.5588 0.999971 0.00760336
12.6141 0.998862 -0.0477018
12.6694 0.994696 -0.102861
12.7247 0.987486 -0.157706
12.7801 0.977255 -0.212067
12.8354 0.964034 -0.26578
12.8907 0.947862 -0.31868
12.946 0.928791 -0.370605
13.0014 0.906877 -0.421395
13.0567 0.882188 -0.470897
13.112 0.8548 -0.518957
13.1673 0.824797 -0.565429
13.2226 0.792269 -0.610171
13.278 0.757318 -0.653047
13.3333 0.720049 -0.693923
13.3886 0.680577 -0.732677
13.4439 0.639022 -0.769189
13.4993 0.595512 -0.803347
13.5546 0.55018 -0.835046
13.6099 0.503164 -0.864191
13.6652 0.454608 -0.890691
13.7206 0.404662 -0.914466
13.7759 0.353477 -0.935443
13.8312 0.301211 -0.953558
13.8865 0.248023 -0.968754
13.9419 0.194076 -0.980986
13.9972 0.139536 -0.990217
14.0525 0.0845678 -0.996418
14.1078 0.0293414 -0.999569
14.1631 -0.0259748 -0.999663
14.2185 -0.0812116 -0.996697
14.2738 -0.1362 -0.990681
14.3291 -0.190771 -0.981635
14.3844 -0.244759 -0.969584
14.4398 -0.297998 -0.954567
14.4951 -0.350325 -0.936628
14.5504 -0.40158 -0.915824
14.6057 -0.451606 -0.892217
14.6611 -0.50025 -0.865881
14.7164 -0.547364 -0.836895
14.7717 -0.592803 -0.805348
14.827 -0.636428 -0.771336
14.8823 -0.678105 -0.734965
14.9377 -0.717708 -0.696344
14.993 -0.755114 -0.655593
15.0483 -0.79021 -0.612836
15.1036 -0.822888 -0.568204
15.159 -0.853048 -0.521833
15.2143 -0.880598 -0.473865
15.2696 -0.905453 -0.424447
15.3249 -0.927537 -0.373731
15.3803 -0.946784 -0.321871
15.4356 -0.963133 -0.269026
15.4909 -0.976535 -0.215357
15.5462 -0.986949 -0.16103
15.6016 -0.994344 -0.10621
15.6569 -0.998695 -0.0510656
15.7122 -0.999991 0.00423558
15.7675 -0.998227 0.0595237
15.8228 -0.993408 0.11463
15.8782 -0.98555 0.169385
15.9335 -0.974676 0.223622
15.9888 -0.96082 0.277175
16.0441 -0.944023 0.329879
16.0995 -0.924338 0.381575
16.1548 -0.901825 0.432102
16.2101 -0.876552 0.481308
16.2654 -0.848597 0.52904
16.3208 -0.818045 0.575154
16.3761 -0.78499 0.619508
16.4314 -0.749533 0.661966
16.4867 -0.711783 0.702399
16.542 -0.671855 0.740683
16.5974 -0.629871 0.7767
16.6527 -0.585959 0.81034
16.708 -0.540255 0.841501
16.7633 -0.492898 0.870087
16.8187 -0.444032 0.896011
16.874 -0.393807 0.919193
16.9293 -0.342378 0.939562
16.9846 -0.289901 0.957057
17.04 -0.236537 0.971623
17.0953 -0.182449 0.983215
17.1506 -0.127803 0.9918
17.2059 -0.0727656 0.997349
17.2613 -0.0175057 0.999847
17.3166 0.0378078 0.999285
17.3719 0.0930055 0.995666
17.4272 0.147919 0.989
17.4825 0.202379 0.979307
17.5379 0.256221 0.966618
17.5932 0.309278 0.950972
17.6485 0.361389 0.932415
17.7038 0.412394 0.911006
17.7592 0.462137 0.886808
17.8145 0.510466 0.859898
17.8698 0.557234 0.830356
17.9251 0.602296 0.798273
17.9805 0.645515 0.763748
18.0358 0.686759 0.726885
18.0911 0.725901 0.687799
18.1464 0.762823 0.646608
18.2018 0.79741 0.603438
18.2571 0.829557 0.558422
18.3124 0.859166 0.511697
18.3677 0.886146 0.463407
18.423 0.910414 0.413698
18.4784 0.931897 0.362724
18.5337 0.950528 0.310639
18.589 0.96625 0.257605
18.6443 0.979016 0.203781
18.6997 0.988787 0.149335
18.755 0.995531 0.0944312
18.8103 0.99923 0.0392387
18.8656 0.999871 -0.0160739
18.921 0.997452 -0.0713373
18.9763 0.991982 -0.126382
19.0316 0.983476 -0.181041
19.0869 0.97196 -0.235145
19.1422 0.957471 -0.28853
19.1976 0.940052 -0.341032
19.2529 0.919756 -0.392491
19.3082 0.896646 -0.442748
19.3635 0.870792 -0.491651
19.4189 0.842274 -0.53905
19.4742 0.811179 -0.584798
19.5295 0.777601 -0.628758
19.5848 0.741644 -0.670794
19.6402 0.703418 -0.710777
19.6955 0.663039 -0.748585
19.7508 0.620632 -0.784102
19.8061 0.576325 -0.817221
