1 0
1.02999 0.06398
1.05649 0.128777
1.08043 0.196713
1.10158 0.26803
1.11962 0.342725
1.13417 0.420732
1.14485 0.501937
1.15125 0.586171
1.15292 0.673201
1.14944 0.762723
1.14035 0.854351
1.12521 0.947613
1.10362 1.04194
1.07518 1.13667
1.03957 1.23105
0.996522 1.3242
0.945858 1.41519
0.887511 1.50299
0.821535 1.58652
0.748127 1.66466
0.667633 1.7363
0.580559 1.80034
0.487567 1.85574
0.389469 1.90159
0.287216 1.93707
0.181871 1.96157
0.0745847 1.97464
-0.0334375 1.97604
-0.140971 1.96578
-0.246809 1.94405
-0.349796 1.91128
-0.44886 1.86806
-0.543043 1.81518
-0.631516 1.75353
-0.713601 1.68414
-0.788772 1.60807
-0.856659 1.52642
-0.917042 1.44031
-0.969841 1.35081
-1.0151 1.25893
-1.05296 1.16562
-1.08368 1.07175
-1.10755 0.97808
-1.12495 0.885291
-1.13628 0.793959
-1.14195 0.704568
-1.1424 0.617517
-1.13807 0.533122
-1.12937 0.451632
-1.11672 0.373227
-1.10051 0.298035
-1.08109 0.226135
-1.05882 0.157566
-1.03401 0.0923339
-1.00694 0.0304187
-0.977895 -0.0282225
-0.947101 -0.0836487
-0.914779 -0.135932
-0.881124 -0.185153
-0.846309 -0.2314
-0.810492 -0.274762
-0.773809 -0.315335
-0.736383 -0.353209
-0.698323 -0.388477
-0.659724 -0.421229
-0.620668 -0.451551
-0.581229 -0.479526
-0.54147 -0.505232
-0.501447 -0.528743
-0.461207 -0.550128
-0.420791 -0.569451
-0.380235 -0.58677
-0.33957 -0.602141
-0.298821 -0.615609
-0.258011 -0.627219
-0.217158 -0.637008
-0.176279 -0.645008
-0.135388 -0.651246
-0.0944976 -0.655744
-0.0536183 -0.658518
-0.01276 -0.659579
0.0280676 -0.658934
0.0688554 -0.656582
0.109594 -0.65252
0.150273 -0.646738
0.19088 -0.639221
0.231405 -0.629948
0.271831 -0.618895
0.312142 -0.606031
0.352318 -0.59132
0.392336 -0.574721
0.432169 -0.556188
