0 10 5
0.00754985 9.72946 5.26601
0.0150149 9.45038 5.53158
0.0223335 9.16684 5.793
0.0295464 8.87909 6.05024
0.036692 8.58726 6.30327
0.0437983 8.29175 6.55171
0.0508846 7.99326 6.79488
0.0579647 7.69267 7.03191
0.0650489 7.39097 7.26184
0.0721469 7.08918 7.48371
0.0792699 6.78818 7.69663
0.0864329 6.48869 7.89984
0.0936562 6.1912 8.09272
0.100967 5.89589 8.27478
0.108403 5.60263 8.44564
0.116014 5.31087 8.605
0.123871 5.01955 8.75258
0.13208 4.72675 8.88812
0.140813 4.42894 9.01136
0.150386 4.11939 9.12182
0.161151 3.79285 9.216
0.17031 3.5331 9.27202
0.178813 3.30666 9.30508
0.187266 3.09529 9.32082
0.195393 2.90467 9.32074
0.203275 2.73112 9.3073
0.210998 2.57155 9.28221
0.218619 2.42379 9.24669
0.226179 2.28628 9.20166
0.233711 2.15787 9.14786
0.241238 2.03761 9.0859
0.248783 1.92477 9.01628
0.256363 1.81869 8.93946
0.263995 1.71885 8.85581
0.271694 1.62477 8.76569
0.279472 1.53606 8.66939
0.287345 1.45235 8.5672
0.295323 1.37331 8.45936
0.30342 1.29866 8.34612
0.311648 1.22812 8.22768
0.32002 1.16146 8.10424
0.328547 1.09846 7.97601
0.337244 1.0389 7.84314
0.346122 0.98261 7.70581
0.355196 0.929402 7.56418
0.364481 0.879114 7.4184
0.373991 0.831592 7.2686
0.383742 0.786693 7.11494
0.393753 0.74428 6.95753
0.404041 0.704225 6.7965
0.414627 0.666408 6.63197
0.425533 0.630712 6.46404
0.436784 0.597028 6.29279
0.448408 0.565252 6.11831
0.460435 0.535283 5.94065
0.472904 0.507025 5.75984
0.485855 0.480383 5.57586
0.499343 0.455264 5.38863
0.51343 0.431577 5.19799
0.5282 0.409227 5.00366
0.543762 0.388114 4.80513
0.560272 0.368124 4.60155
0.577966 0.349119 4.39142
0.59724 0.3309 4.17194
0.618858 0.313128 3.93726
0.644152 0.295385 3.67771
0.666608 0.281981 3.46046
0.687637 0.271146 3.26784
0.70858 0.261793 3.086
0.728774 0.253971 2.91976
0.74842 0.247361 2.76624
0.767689 0.241734 2.62319
0.786695 0.236933 2.4891
0.805511 0.232842 2.3629
0.824192 0.229376 2.24379
0.842775 0.226467 2.13112
0.861292 0.224059 2.02439
0.879768 0.222108 1.92315
0.898222 0.220577 1.82702
0.916672 0.219437 1.73567
0.935132 0.218661 1.64881
0.953616 0.218228 1.56618
0.972135 0.218121 1.48754
0.9907 0.218325 1.41267
1.00932 0.218827 1.34136
1.02801 0.219617 1.27344
1.04677 0.220687 1.20873
1.06561 0.222032 1.14707
1.08455 0.223646 1.08831
1.10358 0.225527 1.0323
1.12273 0.227673 0.978922
1.14199 0.230083 0.928044
1.16137 0.232759 0.879549
1.18089 0.235702 0.833325
1.20055 0.238916 0.789267
1.22037 0.242406 0.747275
1.24034 0.246177 0.707254
1.26049 0.250237 0.669114
1.28081 0.254594 0.63277
1.30133 0.259258 0.59814
1.32205 0.26424 0.565147
1.34299 0.269552 0.533717
1.36415 0.275209 0.503781
1.38555 0.281227 0.475271
1.40721 0.287623 0.448123
1.42914 0.294419 0.422278
1.45135 0.301636 0.397676
1.47387 0.3093 0.374263
1.49671 0.317438 0.351987
1.5199 0.32608 0.330797
1.54344 0.335263 0.310645
1.56738 0.345023 0.291486
1.59172 0.355404 0.273277
1.6165 0.366453 0.255977
1.64175 0.378225 0.239545
1.66749 0.390779 0.223946
1.69377 0.404184 0.209143
1.72061 0.418515 0.195103
1.74807 0.43386 0.181792
1.77617 0.450317 0.169181
1.80498 0.467999 0.157239
1.83455 0.487035 0.145938
1.86455 0.507308 0.135381
1.89455 0.528586 0.125667
1.92455 0.55091 0.116725
1.95455 0.574324 0.108494
1.98455 0.598876 0.100916
2.01455 0.624614 0.0939387
2.04455 0.651588 0.0875126
2.07455 0.679854 0.0815936
2.10455 0.709466 0.076141
2.13455 0.740484 0.0711174
2.16455 0.772971 0.0664886
2.19455 0.80699 0.0622231
2.22455 0.84261 0.0582921
2.25455 0.879902 0.0546692
2.28455 0.918941 0.0513301
2.31455 0.959804 0.0482528
2.34455 1.00257 0.0454169
2.37455 1.04733 0.0428039
2.40455 1.09417 0.0403966
2.43455 1.14319 0.0381796
2.46455 1.19447 0.0361385
2.49455 1.24814 0.0342605
2.52455 1.30428 0.0325336
2.55455 1.36301 0.030947
2.58455 1.42446 0.0294909
2.61455 1.48873 0.0281563
2.64455 1.55597 0.0269352
2.67455 1.6263 0.0258203
2.70455 1.69987 0.024805
2.73455 1.77681 0.0238835
2.76455 1.85729 0.0230505
2.79455 1.94145 0.0223016
2.82455 2.02948 0.0216329
2.85455 2.12153 0.0210409
2.88455 2.2178 0.020523
2.91455 2.31846 0.0200771
2.94455 2.42373 0.0197016
2.97455 2.53381 0.0193957
3.00455 2.6489 0.0191592
3.03455 2.76924 0.0189924
3.06455 2.89505 0.0188967
3.09455 3.02659 0.0188743
3.12455 3.16411 0.0189281
3.15455 3.30786 0.0190622
3.18455 3.45812 0.0192822
3.21455 3.61519 0.0195948
3.24455 3.77934 0.0200086
3.27455 3.95089 0.0205343
3.30455 4.13016 0.021185
3.33455 4.31747 0.0219768
3.36455 4.51315 0.0229295
3.39455 4.71756 0.0240676
3.42455 4.93104 0.0254209
3.45455 5.15395 0.0270266
3.48455 5.38666 0.0289308
3.51455 5.62952 0.0311908
3.54455 5.8829 0.0338786
3.57455 6.14714 0.0370847
3.60455 6.42257 0.0409242
3.63455 6.70949 0.0455438
3.66242 6.98653 0.0506978
3.68797 7.24962 0.0563224
3.71161 7.5008 0.0624594
3.73365 7.74173 0.0691565
3.75432 7.97352 0.0764598
3.77379 8.19696 0.0844157
3.79315 8.42402 0.0935574
3.81057 8.63219 0.103011
3.82789 8.84278 0.113772
3.84443 9.04706 0.12553
3.86017 9.24406 0.138282
3.87518 9.43391 0.152079
3.88951 9.61688 0.166984
3.90322 9.79321 0.183064
3.91637 9.96312 0.200388
3.92899 10.1268 0.21903
3.94114 10.2844 0.239066
3.95284 10.436 0.260574
3.96414 10.5818 0.283637
3.97505 10.7217 0.308342
3.98561 10.856 0.334778
3.99584 10.9847 0.363038
4.00577 11.1077 0.393222
4.01541 11.2251 0.42543
4.02478 11.337 0.459772
4.03391 11.4432 0.496359
4.0428 11.5439 0.535308
4.05148 11.6389 0.576743
4.05996 11.7281 0.620795
4.06825 11.8116 0.667598
4.07636 11.8893 0.717298
4.08431 11.9611 0.770047
4.09211 12.0267 0.826004
4.09977 12.0863 0.88534
4.1073 12.1395 0.948236
4.11471 12.1863 1.01489
4.12202 12.2265 1.0855
4.12923 12.2598 1.16029
4.13635 12.286 1.2395
4.14339 12.305 1.3234
4.15037 12.3164 1.41226
4.1573 12.3199 1.50639
4.16418 12.3152 1.60614
4.17103 12.3018 1.71188
4.17786 12.2794 1.82405
4.18468 12.2473 1.94314
4.19152 12.205 2.0697
4.19839 12.1518 2.20439
4.20531 12.0868 2.348
4.21231 12.0089 2.50149
4.21942 11.9168 2.66606
4.22668 11.8088 2.8433
4.23415 11.6825 3.03534
4.24192 11.5346 3.24534
4.25012 11.3598 3.47832
4.25902 11.1487 3.74328
4.26904 10.8839 4.05652
4.2782 10.6175 4.35517
4.28652 10.3562 4.63513
4.29476 10.0802 4.91937
4.30261 9.80281 5.19476
4.31016 9.52348 5.46284
4.31752 9.24082 5.72557
4.32476 8.95414 5.98391
4.33192 8.66333 6.23806
4.33903 8.36872 6.48774
4.34612 8.07092 6.73236
4.3532 7.77078 6.97107
4.36028 7.46928 7.20294
4.36738 7.16741 7.42699
4.37449 6.86613 7.64231
4.38164 6.5662 7.8481
4.38885 6.26816 8.04371
4.39613 5.97228 8.22862
4.40353 5.67852 8.40242
4.41109 5.38645 8.56479
4.41888 5.09516 8.71545
4.42698 4.803 8.85414
