3.66 -0.671261 3.10162
3.68 -0.608779 3.14572
3.7 -0.545468 3.18445
3.72 -0.481439 3.21756
3.74 -0.416805 3.24481
3.76 -0.351686 3.26602
3.78 -0.286206 3.281
3.8 -0.220489 3.28963
3.82 -0.154663 3.29182
3.84 -0.0888593 3.28751
3.86 -0.0232063 3.2767
3.88 0.0421654 3.2594
3.9 0.107127 3.2357
3.92 0.171552 3.20571
3.94 0.235314 3.16956
3.96 0.298294 3.12745
3.98 0.360374 3.07958
4 0.421441 3.02621
4.02 0.481387 2.9676
4.04 0.540112 2.90403
4.06 0.597518 2.83581
4.08 0.653515 2.76326
4.1 0.708021 2.68669
4.12 0.760958 2.60644
4.14 0.812256 2.52281
4.16 0.861851 2.43615
4.18 0.909684 2.34675
4.2 0.955704 2.25492
4.22 0.999866 2.16095
4.24 1.04213 2.06512
4.26 1.08246 1.96768
4.28 1.12083 1.86889
4.3 1.15721 1.76898
4.32 1.19158 1.66813
4.34 1.22393 1.56656
4.36 1.25424 1.46444
4.38 1.2825 1.36191
4.4 1.30871 1.25911
4.42 1.33287 1.15618
4.44 1.35496 1.05322
4.46 1.375 0.95032
4.48 1.39298 0.847563
4.5 1.4089 0.745019
4.52 1.42278 0.642746
4.54 1.43461 0.540794
4.56 1.44441 0.439203
4.58 1.45218 0.338007
4.6 1.45794 0.237237
4.62 1.46168 0.136915
4.64 1.46341 0.0370637
4.66 1.46316 -0.0622974
4.68 1.46093 -0.16115
4.7 1.45672 -0.259473
4.72 1.45055 -0.357247
4.74 1.44243 -0.454448
4.76 1.43238 -0.551048
4.78 1.4204 -0.647013
4.8 1.4065 -0.742306
4.82 1.39071 -0.83688
4.84 1.37303 -0.930683
4.86 1.35349 -1.02365
4.88 1.33209 -1.11572
4.9 1.30886 -1.2068
4.92 1.28383 -1.2968
4.94 1.257 -1.38561
4.96 1.22841 -1.47313
4.98 1.19808 -1.55923
5 1.16605 -1.64376
5.02 1.13235 -1.72658
5.04 1.097 -1.80752
5.06 1.06006 -1.88641
5.08 1.02156 -1.96307
5.1 0.981552 -2.0373
5.12 0.940085 -2.1089
5.14 0.897214 -2.17766
5.16 0.852999 -2.24337
