0 1
0.064519 0.967763
0.126374 0.936981
0.187799 0.906651
0.249008 0.876779
0.310017 0.847463
0.370824 0.818808
0.431425 0.790917
0.491816 0.763886
0.551995 0.737806
0.61196 0.712764
0.671708 0.688838
0.731239 0.666104
0.790553 0.644629
0.849651 0.624475
0.908535 0.605698
0.967211 0.588347
1.02568 0.572466
1.08396 0.558092
1.14204 0.545258
1.19995 0.533989
1.2577 0.524307
1.31531 0.51623
1.37279 0.50977
1.43016 0.504937
1.48745 0.501736
1.54468 0.50017
1.60189 0.500242
1.65909 0.501948
1.71632 0.505285
1.7736 0.510247
1.83096 0.516826
1.88842 0.525011
1.94601 0.534785
2.00374 0.546132
2.06162 0.559028
2.11968 0.573447
2.17793 0.589356
2.23637 0.606718
2.29501 0.625489
2.35386 0.645621
2.41292 0.667059
2.47219 0.689742
2.53168 0.713604
2.59139 0.73857
2.65131 0.764564
2.71145 0.791501
2.7718 0.819289
2.83236 0.847836
2.89312 0.87704
2.95409 0.906797
3.01525 0.936998
3.07661 0.967531
3.13815 0.998281
3.19988 1.02913
3.26178 1.05995
3.32386 1.09063
3.3861 1.12104
3.44849 1.15105
3.51104 1.18055
3.57374 1.20941
3.63657 1.23751
3.69953 1.26472
3.76262 1.29094
3.82583 1.31604
3.88915 1.33992
3.95257 1.36248
4.01608 1.38361
4.07969 1.40322
4.14337 1.42122
4.20713 1.43753
4.27096 1.45207
4.33484 1.46479
4.39877 1.47561
4.46275 1.4845
4.52676 1.49141
4.5908 1.49631
4.65486 1.49917
4.71893 1.49999
4.783 1.49875
4.84707 1.49547
4.91113 1.49016
4.97517 1.48284
5.03918 1.47354
5.10315 1.46231
5.16709 1.4492
5.23097 1.43426
5.2948 1.41757
5.35856 1.3992
5.42224 1.37923
5.48585 1.35775
5.54937 1.33486
5.61279 1.31065
5.6761 1.28524
5.73931 1.25873
5.8024 1.23124
5.86537 1.20288
5.9282 1.17379
5.99089 1.14408
6.05344 1.11387
6.11583 1.08329
6.17807 1.05246
6.24014 1.02152
6.30204 0.990575
6.36376 0.959757
6.4253 0.929184
6.48665 0.89897
6.5478 0.869231
6.60876 0.840074
6.66951 0.811605
6.73006 0.783925
6.7904 0.757128
6.85052 0.731305
6.91043 0.706541
6.97013 0.682913
7.0296 0.660494
7.08886 0.639351
7.1479 0.619544
7.20673 0.601127
7.26536 0.584148
7.32378 0.568648
7.382 0.554665
7.44004 0.542228
7.49791 0.531363
7.55562 0.52209
7.61319 0.514425
7.67064 0.50838
7.72799 0.503963
7.78526 0.50118
7.84249 0.500033
7.89969 0.500522
7.9569 0.502646
8.01414 0.506399
8.07144 0.511775
8.12882 0.518766
8.18631 0.527358
8.24393 0.537536
8.3017 0.549281
8.35963 0.562569
8.41773 0.577372
8.47603 0.593656
8.53452 0.611382
8.59321 0.630506
8.65211 0.650977
8.71123 0.672739
8.77056 0.69573
8.83011 0.719881
8.88987 0.745118
8.94985 0.771361
9.01004 0.798524
9.07044 0.826516
9.13105 0.85524
9.19187 0.884595
9.25289 0.914476
9.3141 0.944773
9.3755 0.975373
9.43709 1.00616
9.49887 1.03701
9.56081 1.06781
9.62293 1.09843
9.68521 1.12875
9.74765 1.15864
9.81023 1.18799
9.87296 1.21667
9.93583 1.24455
9.99883 1.27152
10.0619 1.29746
10.1252 1.32226
10.1885 1.34582
10.252 1.36802
10.3155 1.38877
10.3791 1.40797
10.4428 1.42555
10.5066 1.44141
10.5705 1.4555
10.6344 1.46773
10.6983 1.47807
10.7623 1.48646
10.8263 1.49285
10.8904 1.49723
10.9544 1.49958
11.0185 1.49987
11.0826 1.49811
11.1466 1.49431
11.2107 1.48848
11.2747 1.48065
11.3387 1.47085
11.4027 1.45914
11.4666 1.44555
11.5305 1.43016
11.5943 1.41303
11.658 1.39424
11.7217 1.37388
11.7853 1.35203
11.8488 1.32879
11.9122 1.30427
11.9755 1.27856
12.0386 1.25179
12.1017 1.22407
12.1646 1.19552
12.2274 1.16625
12.2901 1.1364
12.3526 1.10608
12.4149 1.07543
12.4771 1.04456
12.5392 1.01361
12.601 0.982684
12.6627 0.951917
12.7242 0.921424
12.7855 0.891321
12.8466 0.86172
12.9075 0.83273
12.9682 0.804453
13.0287 0.77699
13.089 0.750434
13.149 0.724873
13.2089 0.700392
13.2685 0.677066
13.3279 0.654968
13.3872 0.634161
13.4461 0.614704
13.5049 0.59665
13.5635 0.580045
13.6219 0.56493
13.68 0.551339
13.738 0.539301
13.7959 0.528841
13.8535 0.519978
13.9111 0.512726
13.9685 0.507096
14.0258 0.503097
14.0831 0.500731
14.1403 0.500002
14.1975 0.500909
14.2547 0.50345
14.312 0.507619
14.3693 0.513408
14.4267 0.520809
14.4842 0.529808
14.5419 0.540389
14.5997 0.552531
14.6576 0.566209
14.7158 0.581393
14.7741 0.59805
14.8327 0.616137
14.8914 0.635611
14.9504 0.656417
15.0096 0.6785
15.0689 0.701794
15.1285 0.72623
15.1884 0.751732
15.2484 0.778218
15.3086 0.805601
15.3691 0.83379
15.4298 0.862685
15.4906 0.892185
15.5517 0.922183
15.613 0.952568
15.6744 0.983226
15.736 1.01404
15.7979 1.04489
15.8599 1.07565
15.922 1.10621
15.9843 1.13643
16.0468 1.1662
16.1094 1.19539
16.1722 1.22387
16.2351 1.25153
16.2981 1.27825
16.3613 1.30391
16.4245 1.32841
16.4879 1.35162
16.5514 1.37346
16.6149 1.39382
16.6786 1.41262
16.7423 1.42977
16.8061 1.44518
16.87 1.4588
16.9339 1.47056
16.9978 1.4804
17.0618 1.48828
17.1259 1.49417
17.1899 1.49803
17.254 1.49985
17.318 1.49961
17.3821 1.49733
17.4462 1.49301
17.5102 1.48667
17.5743 1.47833
17.6382 1.46804
17.7022 1.45584
17.7661 1.44179
17.83 1.42595
17.8938 1.40839
17.9575 1.38919
18.0211 1.36843
18.0847 1.34622
18.1482 1.32264
18.2115 1.29781
18.2748 1.27182
18.3379 1.24479
18.401 1.21685
18.4639 1.1881
18.5266 1.15867
