-1 0.353227
-0.941176 0.345548
-0.882353 0.295523
-0.823529 0.200096
-0.764706 0.0618035
-0.705882 -0.110554
-0.647059 -0.302113
-0.588235 -0.49313
-0.529412 -0.661089
-0.470588 -0.783522
-0.411765 -0.841155
-0.352941 -0.820914
-0.294118 -0.718295
-0.235294 -0.538654
-0.176471 -0.297142
-0.117647 -0.0171984
-0.0588235 0.272219
0 0.540302
0.0588235 0.758411
0.117647 0.903819
0.176471 0.962638
0.235294 0.931447
0.294118 0.81744
0.352941 0.637073
0.411765 0.413496
0.470588 0.173201
0.529412 -0.0575662
0.588235 -0.256093
0.647059 -0.40571
0.705882 -0.497242
0.764706 -0.529282
0.823529 -0.507384
0.882353 -0.44242
0.941176 -0.348447
1 -0.240462
