5.15 0.422508 -0.930027 0.896728 -0.00126925
5.2 0.466803 -0.907789 0.874799 -0.00171355
5.25 0.509958 -0.883365 0.851099 -0.00212754
5.3 0.551883 -0.856814 0.825627 -0.00249087
5.35 0.592491 -0.828199 0.798385 -0.00278641
5.4 0.631692 -0.797588 0.769371 -0.00300048
5.45 0.669399 -0.765055 0.738585 -0.00312313
5.5 0.705521 -0.730675 0.706029 -0.00314836
5.55 0.739972 -0.69453 0.671701 -0.00307439
5.6 0.772662 -0.656707 0.635602 -0.00290386
5.65 0.803503 -0.617295 0.597732 -0.00264405
5.7 0.832406 -0.576389 0.558091 -0.00230708
5.75 0.859282 -0.534088 0.516678 -0.00191011
5.8 0.884044 -0.490496 0.473494 -0.00147553
5.85 0.906602 -0.44572 0.428539 -0.0010311
5.9 0.926868 -0.399874 0.381812 -0.000610088
5.95 0.944754 -0.353073 0.333315 -0.000251472
6 0.96017 -0.30544 0.283046 -1.11022e-16
6.05 0.973046 -0.257099 0.232058 0.000111208
6.1 0.983382 -0.208177 0.181403 0.000113192
6.15 0.991192 -0.158803 0.131083 4.84544e-05
6.2 0.996495 -0.1091 0.0810952 -4.66463e-05
6.25 0.999307 -0.0591945 0.0314413 -0.000141943
6.3 0.999645 -0.00921046 -0.0178791 -0.000213496
6.35 0.997525 0.040729 -0.0668661 -0.000243608
6.4 0.992964 0.0905014 -0.11552 -0.000220828
6.45 0.985979 0.139985 -0.16384 -0.00013994
6.5 0.976586 0.189059 -0.211826 -1.93081e-06
6.55 0.964802 0.237604 -0.259479 0.00018605
6.6 0.950643 0.2855 -0.306799 0.000410753
6.65 0.934127 0.332629 -0.353785 0.000652903
6.7 0.91527 0.378873 -0.400437 0.000887286
6.75 0.894089 0.424117 -0.446756 0.00108286
6.8 0.8706 0.468244 -0.492742 0.00120286
6.85 0.844821 0.511139 -0.538394 0.00120496
6.9 0.816766 0.552688 -0.583713 0.0010414
6.95 0.786455 0.592778 -0.628698 0.000659119
7 0.753902 0.631296 -0.67335 2.22045e-16
7.05 0.71915 0.668131 -0.716194 -0.000974433
7.1 0.682338 0.703177 -0.755756 -0.00220908
7.15 0.643629 0.736334 -0.792036 -0.00362877
7.2 0.603189 0.767511 -0.825034 -0.00516261
7.25 0.56118 0.796626 -0.85475 -0.00674374
7.3 0.517768 0.823606 -0.881184 -0.00830912
7.35 0.473117 0.848382 -0.904337 -0.00979924
7.4 0.427389 0.870899 -0.924207 -0.0111579
7.45 0.380751 0.891106 -0.940795 -0.0123319
7.5 0.333365 0.908962 -0.954102 -0.0132707
7.55 0.285395 0.924433 -0.964126 -0.0139264
7.6 0.237007 0.937494 -0.970868 -0.0142531
7.65 0.188363 0.948129 -0.974329 -0.0142069
7.7 0.139629 0.956329 -0.974508 -0.0137453
7.75 0.0909671 0.962093 -0.971404 -0.0128273
7.8 0.0425428 0.96543 -0.965019 -0.0114126
7.85 -0.00548011 0.966354 -0.955351 -0.00946174
7.9 -0.0529376 0.964891 -0.942402 -0.0069355
7.95 -0.0996656 0.961073 -0.926171 -0.00379474
8 -0.1455 0.95494 -0.906658 -1.72085e-15
8.05 -0.190313 0.94654 -0.886033 0.00445261
8.1 -0.234121 0.935925 -0.866465 0.00942323
8.15 -0.276977 0.923144 -0.847955 0.0147371
8.2 -0.318934 0.908242 -0.830503 0.0202208
8.25 -0.360045 0.891264 -0.814108 0.025703
8.3 -0.400363 0.872251 -0.798772 0.0310143
8.35 -0.43994 0.851241 -0.784493 0.0359878
8.4 -0.478829 0.828269 -0.771271 0.0404592
8.45 -0.517084 0.803368 -0.759108 0.0442673
8.5 -0.554758 0.77657 -0.748002 0.0472541
8.55 -0.591902 0.747901 -0.737954 0.049265
8.6 -0.628571 0.717388 -0.728963 0.0501492
8.65 -0.664816 0.685051 -0.72103 0.0497601
8.7 -0.700691 0.650912 -0.714155 0.0479552
8.75 -0.736249 0.614987 -0.708338 0.0445963
8.8 -0.771543 0.577292 -0.703578 0.0395501
8.85 -0.806625 0.537837 -0.699876 0.0326882
8.9 -0.841548 0.496632 -0.697232 0.0238871
8.95 -0.876366 0.453684 -0.695645 0.0130286
9 -0.91113 0.408996 -0.695116 2.10942e-15
